Golf Course Name,Address,City,State,Golf Course Website,,,,,,,,,,
Rock Barn Golf and Spa - Tom Jackson Course,"3791 Club House Dr NE, Conover, NC 28613-9456",Conover,NC,http://www.rockbarn.com,,,,,,,,,,
Hidden Creek Golf Course,"555 E Hidden Creek Pkwy, Burleson, TX 76028-8236",Burleson,TX,http://hiddencreekgc.com/,,,,,,,,,,
Cattails Golf Club,"57737 9 Mile Rd, South Lyon, MI 48178-9708",South Lyon,MI,http://www.cattailsgolfclub.com,,,,,,,,,,
Sandridge Golf Club | Dunes,"5300 73rd St, Vero Beach, FL 32967-5462",Vero Beach,FL,http://www.sandridgegc.com,,,,,,,,,,
Sun City South Golf Course,"11000 N 103rd Ave, Sun City, AZ 85351-4148",Sun City,AZ,http://www.sunaz.com/south.htm,,,,,,,,,,
Ruffled Feathers Golf Club,"1 Pete Dye Dr, Lemont, IL 60439-7742",Lemont,IL,http://www.ruffledfeathersgc.com,,,,,,,,,,
Lost Lake Golf Club,"8300 SE Fazio Dr, Hobe Sound, FL 33455-8209",Hobe Sound,FL,http://www.lostlakegolfclub.com,,,,,,,,,,
Forest Park Golf Course,"1155 Sheffield Dr, Valparaiso, IN 46385-2882",Valparaiso,IN,http://www.valparaisogolf.com,,,,,,,,,,
Hidden Valley Lake Country Club,"18174 Hidden Valley Rd, Hidden Valley Lake, CA 95467",Hidden Valley Lake,CA,http://www.golfhvl.com/,,,,,,,,,,
Highlands Ridge Golf Club - South Course,"4100 Carter Creek Lane, Avon Park, FL 33825",Avon Park,FL,http://highlandsridgegolfclub.com/,,,,,,,,,,
Sandwich Hollows Golf Club,"1 Round Hill Rd, East Sandwich, East Sandwhich, MA",East Sandwhich,MA,http://www.sandwichhollows.com/,,,,,,,,,,
Sun Valley Golf Course,"192 S Highway W, Elsberry, MO 63343-4223",Elsberry,MO,http://www.sunvalleygc.com,,,,,,,,,,
Glencoe C.C.,"1325 1st St E, Glencoe, MN","Glencoe,",MN,http://www.glencoecountryclub.com/,,,,,,,,,,
Chili Country Club,"760 Scottsville-Chili Rd, Scottsville, NY","Scottsville,",NY,http://www.chilicountryclub.com/,,,,,,,,,,
Makray Memorial Golf Club,"1010 S Northwest Hwy, Barrington, IL 60010-4700",Barrington,IL,http://www.makraygolf.com,,,,,,,,,,
Thunderhart Golf Course,"2740 Route 67, Freehold, NY 12431-5518",Freehold,NY,http://www.thunderhartgolf.com,,,,,,,,,,
Pine Creek Golf Club,"9850 Divot Trail, Colorado Springs, CO 80920",Colorado Springs,CO,http://www.pinecreekgc.com,,,,,,,,,,
Melrose Golf Club,"401 Canino Rd, Houston, TX 77076",Houston,TX,http://www.houstontx.gov/municipalgolf/melrose.html,,,,,,,,,,
Northdale Golf & Tennis Club,"4417 Northdale Blvd, Tampa, FL 33624",Tampa,FL,http://www.northdalegolf.com,,,,,,,,,,
Caledonia Golf & Fish Club,"369 Caledonia Drive, Pawleys Island, SC 29585",Pawleys Island,SC,http://www.fishclub.com,,,,,,,,,,
Champions Club At Summerfield,"3400 SE Summerfield Way, Stuart, FL 34997",Stuart,FL,http://www.thechampionsgolfclub.com/,,,,,,,,,,
Fairways of Woodside,"W235 N8518 Clubhouse Cir, Sussex, WI 53089-1546",Sussex,WI,http://www.fairwaysofwoodside.com,,,,,,,,,,
Kings Grant Golf & Country,"347 Shawcroft Rd, Fayetteville, NC 28311",Fayetteville,NC,http://www.kingsgrantlife.com,,,,,,,,,,
Elmwood Golf Course,"6232 Pacific St, Omaha, NE 68106",Omaha,NE,http://www.golfingnebraska.com/course_description/omaha_elmwoodpark.shtml,,,,,,,,,,
Big Island Country Club,"71-1420 Mamalahoa Hwy, Kailua Kona, HI 96740",Kailua Kona,HI,http://www.bigislandcountryclub.com,,,,,,,,,,
Oak Hills Country Club,"1928 Hygeia Rd, Palos Heights, IL 60463",Palos Heights,IL,http://www.oakhills.com/index.htm,,,,,,,,,,
The Club Renaissance,"2121 S Pebble Beach Blvd, Sun City Center, FL 33573-4425",Sun City Center,FL,http://www.clubrenaissancescc.com,,,,,,,,,,
Hornell Golf Club,"473 Seneca Rd, Hornell, NY",Hornell,NY,http://www.hornellgolfclub.com/,,,,,,,,,,
John Pitman Golf Course,"400 S. Main St., Hereford, TX 79045",Hereford,TX,https://www.pitmangc.com/,,,,,,,,,,
The Golf Club At Redlands Mesa,"2325 W Ridges Blvd, Grand Junction, CO 81503-1677",Grand Junction,CO,http://www.redlandsmesa.com,,,,,,,,,,
La Tourette Golf Course,"1001 Richmond Hill Rd, Staten Island, NY 10306-1101",Staten Island,NY,http://latourette.americangolf.com/,,,,,,,,,,
Crandon Golf Key Biscayne,"6700 Crandon Blvd, Key Biscayne, FL 33149-3200",Key Biscayne,FL,http://golfcrandon.com/,,,,,,,,,,
Crescent Oaks Country Club,"3300 Crescent Oaks Blvd, Tarpon Springs, FL 34688-7605",Tarpon Springs,FL,http://www.crescentoaksgolf.com,,,,,,,,,,
Knollwood Golf Club,"12040 Balboa Blvd, Granada Hills, CA 91344-1701",Granada Hills,CA,http://www.knollwoodgc.com,,,,,,,,,,
The River Golf & Country Club,"170 Clear Water Rd, Louisburg, NC 27549",Louisburg,NC,http://www.rivergolf.net,,,,,,,,,,
Olde Mill Golf Club,"6101 West XY Ave, Schoolcraft, MI 49087",Schoolcraft,MI,http://www.oldemillgolf.net/,,,,,,,,,,
Sherwood Forest Golf Club,"79 N Frankwood Ave, Sanger, CA 93657",Sanger,CA,http://www.sherwoodforestgolfclub.com/,,,,,,,,,,
Sandestin Resort and Club - Baytowne Course,"9300 US Highway 98 W, Miramar Beach, FL 32550-7268",Miramar Beach,FL,http://www.BAYTOWNEGOLF.COM,,,,,,,,,,
Den Brae Golf Course,"80 Prescott Rd, Sanbornton, NH 03269-2220",Sanbornton,NH,http://www.denbrae.com,,,,,,,,,,
Heritage Harbor Golf & Country Club,"19502 Heritage Harbor Pkwy, Lutz, FL 33558-9740",Lutz,FL,http://www.heritageharborgolf.com,,,,,,,,,,
Weed Golf Course,"27730 Old Edgewood Rd, Weed, California 96094",Weed,California,http://www.weedgolfcourse.com,,,,,,,,,,
Stonegate Golf Club,"4100 Sweeter Rd, Twin Lake, MI 49457-8648",Twin Lake,MI,http://www.stonegategolfclub.com,,,,,,,,,,
Green Garden Country Club | Blue,"9511 W Manhattan Monee Rd, Frankfort, IL 60423-8011",Frankfort,IL,http://www.greengardencc.com,,,,,,,,,,
Michigan Meadows Golf Course,"4575 County Line Rd, Casco, MI 48064-2800",Casco,MI,http://interactive.golfhub.com/michiganmeadows/start_page.php,,,,,,,,,,
Trophy Club Apalachee,"1008 Dacula Rd, Dacula, GA 30019-2087",Dacula,GA,http://www.trophyclubapalachee.com,,,,,,,,,,
Windy Hill Golf Course - Lake Course,"16500 Midlothian Turnpike, Midlothian, VA 23113",Midlothian,VA,http://www.windyhillsports.com,,,,,,,,,,
Traditions At Chevy Chase,"1000 N Milwaukee Ave, Wheeling, IL 60090-1813",Wheeling,IL,http://www.chevychasecountryclub.com,,,,,,,,,,
Palmetto Hall - Robert Cupp,"108 Fort Howell Dr, Hilton Head Island, SC 29926",Hilton Head Island,SC,http://www.palmettohallclub.com,,,,,,,,,,
Seascape Golf Club,"100 Seascape Dr, Miramar Beach, FL 32550-3919",Miramar Beach,FL,http://www.seascape-resort.com,,,,,,,,,,
PGA West - TPC Stadium Course,"56150 PGA Blvd, La Quinta, CA 92253",La Quinta,CA,http://www.pgawest.com/club/scripts/home/home.asp,,,,,,,,,,
Greens at North Hills,"7400 Highway 107, Sherwood, AR 72120",Sherwood,AR,http://www.thegreensatnorthhills.net,,,,,,,,,,
Halifax Plantation Golf Club,"4000 Old Dixie Highway, Ormond Beach, FL 32174",Ormond Beach,FL,http://www.halifaxplantation.com/,,,,,,,,,,
Ballantrae Golf Club,"1300 Ballantrae Club Drive, Pelham, AL 35124",Pelham,AL,http://www.ballantraegolf.com,,,,,,,,,,
The Links At Stono Ferry,"4812 Stono Links Dr, Hollywood, SC 29449",Hollywood,SC,http://stonoferrygolf.com,,,,,,,,,,
White Heron Golf Club,"200 Eagle Ridge Dr, Davenport, FL",Davenport,FL,https://whgolfclub.com/,,,,,,,,,,
Antelope Green Golf Course,"2721 Elverta Rd, Antelope, CA 95843-9700",Antelope,CA,http://antelopegreensgolf.com,,,,,,,,,,
Talking Stick Golf Club - O’odham,"9998 E Talking Stick Way, Scottsdale, AZ 85256-1201",Scottsdale,AZ,http://www.talkingstickgolfclub.com,,,,,,,,,,
Rainbows End Golf Club,"20650 SW 80th Place Rd., Dunnellon, FL 34431",Dunnellon,FL,http://www.rainbowsendgolfclub.com/,,,,,,,,,,
Poplar Golf Course,"9548 E Golf Course Rd, Poplar, Wisconsin 54864",Poplar,Wisconsin,http://www.poplargolf.com,,,,,,,,,,
Maplegate Country Club,"160 Maple Street, Bellingham, MA 02019",Bellingham,MA,http://www.maplegate.com,,,,,,,,,,
StoneRidge Golf Course,"1601 N. Bluff Top Dr., Prescott, AZ 86314",Prescott,AZ,http://www.stoneridgegolf.com,,,,,,,,,,
Middletown Country Club,"420 N. Bellevue Ave., Langhorne, PA 19047",Langhorne,PA,http://www.middletowncc.com,,,,,,,,,,
Oak Ridge Golf Club - Marsh Oaks Course,"35035 26 mile Rd., New Haven, MI",New Haven,MI,http://www.oakridgegolf.com/,,,,,,,,,,
Bucknell Golf Club,"Smoketown Rd, Lewisburg, PA 17837",Lewisburg,PA,http://www.bucknell.edu/golfclub,,,,,,,,,,
Beachwood Golf Club,"1520 Highway 17 S, North Myrtle Beach, SC 29582",North Myrtle Beach,SC,http://www.beachwoodgolf.com,,,,,,,,,,
Chemung Hills Golf Club,"3125 Golf Club Rd, Howell, MI 48843-9001",Howell,MI,http://www.chemunghills.com,,,,,,,,,,
Meadowink Golf Course,"4076 Bulltown Rd, Murrysville, PA 15668-9501",Murrysville,PA,http://www.meadowinkgolf.com,,,,,,,,,,
Carlowden Country Club,"4105 Carlowden Rd, Carthage, NY 13619-2103",Carthage,NY,http://www.carlowden.com,,,,,,,,,,
Bear Creek Valley Golf Club,"910 Missouri 42, Osage Beach, MO 65047","Osage Beach,",MO,http://www.bearcreekvalley.com,,,,,,,,,,
Glen Abbey Golf Club,"391 N Pine Meadow Dr, Debary, FL 32713-2303",Debary,FL,http://glenabbey.clublink.ca/,,,,,,,,,,
Fall Creek State Park Golf Course,"2009 Village Camp Rd, Pikeville, TN 37367-6736",Pikeville,TN,http://www.tnstateparks.com,,,,,,,,,,
Buffalo Creek Golf Club,"624 Country Club Dr, Rockwall, TX 75032-5848",Rockwall,TX,http://buffalocreek.americangolf.com/,,,,,,,,,,
Joe Louis Golf Course,"13100 S Halsted St, Riverdale, IL 60827",Riverdale,IL,http://joelouis.forestpreservegolf.com/,,,,,,,,,,
Lima Golf & Country Club - Island Oaks,"7470 Chase Rd, Lima, NY",Lima,NY,http://www.limagolf.com/,,,,,,,,,,
Dublin Ranch Golf Course,"5900 Signal Hill Dr, Dublin, CA 94568-7795",Dublin,CA,http://www.dublinranchgolf.com,,,,,,,,,,
Ellsworth Country Club,"W6920 Golf Course Lane, Ellsworth, WI 54011",Ellsworth,WI,http://www.ellsworthcountryclub.com,,,,,,,,,,
Sugarloaf Golf Club,"18 Golf Course Rd, Sugarloaf, PA 18249-3501",Sugarloaf,PA,http://www.sugarloafgolfclub.com,,,,,,,,,,
Civitan Golf Course,"2200 N Dustin Ave, Farmington, NM",Farmington,NM,http://www.golflink.com/golf-courses/course.aspx?course=755945,,,,,,,,,,
The Golf Club at Copper Valley,"1001 Saddle Creek Drive, Copperopolis, CA 95228",Copperopolis,CA,https://coppervalley.com/,,,,,,,,,,
L.A. Nickell Municipal Golf Course,"1800 Parkside Dr, Columbia, MO 65202",Columbia,MO,http://www.gocolumbiamo.com,,,,,,,,,,
Stansbury Park Golf Club,"1 Clubhouse Dr, Tooele, UT 84074-",Tooele,UT,http://www.stansburygolf.com,,,,,,,,,,
Crawfordsville Municipal Golf Course,"1000 E South Blvd, Crawfordsville, IN 47933-3774",Crawfordsville,IN,http://www.crawfordsville.net/department/index.php?structureid=59,,,,,,,,,,
Gladstan Golf Course,"1 Gladstan Dr, Payson, UT 84651",Payson,UT,http://gladstangolf.com,,,,,,,,,,
Heddles Hideaway Golf Course,"5451 S. Pine St, Spartanburg, SC 29302",Spartanburg,SC,http://www.heddleshideaway.com,,,,,,,,,,
Idabel Country Club,"2301 E Lincoln Rd, Idabel, OK 74745",Idabel,OK,http://www.facebook.com/idabelcountryclub/,,,,,,,,,,
Tannenbaum Golf Club,"5 Kustrin Road, Drasco, AR 72530",Drasco,AR,http://www.tboxgolf.net/,,,,,,,,,,
National City Golf Course,"1439 Sweetwater Rd, National City, CA 91950-7632",National City,CA,http://www.nationalcitygc.com/,,,,,,,,,,
Indian Meadows Golf Club,"275 Turnpike Rd, Westborough, MA 01581",Westborough,MA,http://indianmeadowsgolf.com,,,,,,,,,,
Empire Ranch Golf Club,"1620 E Natoma St, Folsom, CA 95630-5314",Folsom,CA,http://www.empireranchgolfclub.com,,,,,,,,,,
Kensington Golf Course,"2240 W Buno Rd, Milford, MI 48380-4410",Milford,MI,http://golf.metroparks.com/kensington-metropark/,,,,,,,,,,
Back Creek Golf Club,"101 Back Creek Dr, Middletown, DE 19709",Middletown,DE,http://www.backcreekgc.com,,,,,,,,,,
Fairmont Hot Springs Resort,"1500 Fairmont Rd, Anaconda, MT 59711-9461",Anaconda,MT,http://www.fairmontmontana.com,,,,,,,,,,
Craft Farms | Cotton Creek,"3840 Cotton Creek Cir, Gulf Shores, AL 36542-9097",Gulf Shores,AL,http://www.craftfarms.com,,,,,,,,,,
Waterchase Golf Course,"8951 Creek Run Rd, Fort Worth, TX 76120",Fort Worth,TX,http://waterchasegc.com,,,,,,,,,,
Shirkey Golf Course,"901 Wollard Blvd, Richmond, MO 64085",Richmond,MO,http://www.shirkeygolfcourse.com,,,,,,,,,,
Blackhawk Golf Course,"2714 Kelly Ln, Pflugerville, TX 78660-5028",Pflugerville,TX,http://www.blackhawkgolf.com,,,,,,,,,,
Spring Lake Country Club,"1375 Springlake Rd, York, SC 29745",York,SC,http://www.springlakegolfcourse.com/,,,,,,,,,,
Maple Lane Golf Club - North Course,"33203 Maple Lane Dr, Sterling Heights, MI 48312-6213",Sterling Heights,MI,http://www.maplelanegolf.com,,,,,,,,,,
Twin Hills Golf Course Inc,"5719 Ridge Rd W, Spencerport, NY 14559",Spencerport,NY,http://www.twinhillsgolfcourse.com,,,,,,,,,,
Wild Wood Country Club,"1201 Rush West Rush Road, Rush, NY 14543",Rush,NY,http://www.golfwildwood.com/,,,,,,,,,,
Towne Lake Hills Golf Club,"1003 Towne Lake Hills East, Woodstock, GA 30189",Woodstock,GA,http://www.townelakehillsgc.com,,,,,,,,,,
Crown Point Country Club,"Weathersfield Center Rd, Springfield, VT 5156",Springfield,VT,http://www.crownpointcc.com,,,,,,,,,,
Bridges,"711 Hollywood Blvd, Bay Saint Louis, MS 39520-1808",Bay Saint Louis,MS,http://www.hollywoodcasinobsl.com,,,,,,,,,,
Huukan Golf Club,"5835 S Desert Lakes Dr, Fort Mohave, AZ 86426",Fort Mohave,AZ,https://www.mojavegolf.com/,,,,,,,,,,
Ojai Valley Inn and Spa,"905 Country Club Rd, Ojai, CA 93023-3734",Ojai,CA,http://www.ojairesort.com,,,,,,,,,,
Twin Peaks Golf Course,"1200 Cornell Dr, Longmont, CO 80503-2154",Longmont,CO,https://www.golflongmont.com/twin-peaks,,,,,,,,,,
The Pines at Elizabeth City,"1525 North Road Street, Elizabeth City, NC 27909",Elizabeth City,NC,http://www.thepinesec.com/,,,,,,,,,,
Bridges of Poplar Creek Country Club,"1400 Poplar Creek Dr, Hoffman Estates, IL 60169-5028",Hoffman Estates,IL,http://www.bridgesofpoplarcreek.com,,,,,,,,,,
Desert Mirage,"8710 W Maryland Ave, Glendale, AZ 85305-2467",Glendale,AZ,http://www.golfdm.com/,,,,,,,,,,
Glade Valley Golf Club,"10502 Glade Rd, Walkersville, MD 21793-9713",Walkersville,MD,http://www.gladevalleygc.com,,,,,,,,,,
Viking Meadows Golf Club,"1788 Viking Blvd NE, East Bethel, MN 55011",East Bethel,MN,http://www.vikingmeadows.com/,,,,,,,,,,
Deer Ridge Golf Club,"900 Comfort Plaza Drive, Bellville, OH","Bellville,",OH,http://www.deerridgegc.com/,,,,,,,,,,
New York Country Club,"103 Brick Church Rd, Spring Valley, NY 10977-2119",Spring Valley,NY,http://www.nycountryclub.com,,,,,,,,,,
Westboro Country Club,"121 W Main St, Westboro, MA 01581",Westboro,MA,http://westborocountryclub.com/,,,,,,,,,,
Indian Rock Golf Club,"100 Indian Lake Avenue, Gravois Mills, MO 65038",Gravois Mills,MO,http://www.indianrockgolfclub.com,,,,,,,,,,
Indian Hills Country Club,"5700 Club House Dr, Riverside, CA 92509-7098",Riverside,CA,http://www.indianhillsgolf.com,,,,,,,,,,
Taylor Meadows Golf Course,"25360 Ecorse Rd., Taylor, MI 48180",Taylor,MI,http://www.taylorgolf.com,,,,,,,,,,
Bristow Manor Golf Club,"11507 Valley View Dr, Bristow, VA 20136-1501",Bristow,VA,http://www.bristowmanorgc.com,,,,,,,,,,
Johnny Goodman Golf Course,"6111 S 99th St, Omaha, NE 68127-3102",Omaha,NE,http://www.cityofomaha.org/parks/recreation/golf,,,,,,,,,,
Callaway Gardens Golf Resort - Lake View Course,"Intersection GA Hwys. 18/354, Pine Mountain, GA 31822-2513",Pine Mountain,GA,http://www.callawaygardens.com,,,,,,,,,,
Douglaston Park Golf Course,"6320 Marathon Pkwy, Little Neck, NY 11362-2300",Little Neck,NY,http://www.golfnyc.com/douglaston_home/,,,,,,,,,,
Blue Fox Run Golf Course,"65 Nod Road, Avon, CT 06001",Avon,CT,http://www.bluefoxent.com/,,,,,,,,,,
Grand Oaks Golf Club,"3502 Country Club Dr, Grand Prairie, TX 75052-6229",Grand Prairie,TX,http://www.grandoaksgolfclub.com,,,,,,,,,,
Monticello Country Club,"1209 Golf Course Rd, Monticello, MN 55362-8751",Monticello,MN,http://www.montigolf.com,,,,,,,,,,
Jefferson Golf Club,"913 Golf Drive, Jefferson, WI 53549",Jefferson,WI,http://www.jeffersongolf13.com/,,,,,,,,,,
Tanglewood Golf Course,"818 Golf Drive, Fulton, MO 65251",Fulton,MO,http://www.tanglewoodfulton.com/,,,,,,,,,,
Forest Hill Golf Course,"200 Kubo Rd, Drummonds, TN 38023-2944",Drummonds,TN,http://www.foresthillgolfcourse.com,,,,,,,,,,
Suffolk Golf Course,"1227 Holland Rd, Suffolk, VA 23434-6308",Suffolk,VA,https://www.suffolkgolfcourse.org/,,,,,,,,,,
Quail Ridge Golf Course,"5634 Quail Ridge Dr, Sanford, NC 27332-8860",Sanford,NC,http://www.quailridgegolfcourse.com,,,,,,,,,,
Crossings Golf Club,"4023 Wake Forest Rd, Durham, NC 27703-3609",Durham,NC,http://www.crossingsgolf.com,,,,,,,,,,
Oak Crest Golf Course,"N1475 US 8, Norway, MI",Norway,MI,http://www.oakcrestgolf.com/,,,,,,,,,,
McDowell Mountain Golf Club,"10690 E Sheena Dr, Scottsdale, AZ 85255",Scottsdale,AZ,http://www.mcdowellmountaingc.com,,,,,,,,,,
TPC Las Vegas,"9851 Canyon Run Dr, Las Vegas, NV 89144-0801",Las Vegas,NV,http://www.tpc.com/lasvegas,,,,,,,,,,
Redwood Falls Golf Club,"101 E Oak St, Redwood Falls, MN 56283-1142",Redwood Falls,MN,http://www.redwoodfallsgolf.com,,,,,,,,,,
Bayou Golf Course,"2800 Ted Dudley Dr, Texas City, TX 77590",Texas City,TX,http://bayougc.com,,,,,,,,,,
Bass Creek Golf Club,"1303 S Murphy Rd, Janesville, WI 53548",Janesville,WI,http://www.golfbasscreek.com/,,,,,,,,,,
Waikoloa Beach Course,"69-600 Waikoloa Beach Dr, Waikoloa Village, HI",Waikoloa Village,HI,http://www.waikoloabeachgolf.com/,,,,,,,,,,
Miller Memorial Golf Course,"2814 Pottertown Road, Murray, KY 42071",Murray,KY,http://www.millermemorialgc.com/,,,,,,,,,,
Coyote Creek Golf Course,"222 Club House Dr, Fort Lupton, CO 80621-2218",Fort Lupton,CO,http://www.coyotecreekgc.com,,,,,,,,,,
The Resort Course at La Cantera,"16641 La Cantera Pkwy, San Antonio, TX 78256",San Antonio,TX,http://www.lacanteragolfclub.com,,,,,,,,,,
Limestone Springs Golf Club,"3000 Colonial Dr, Oneonta, AL 35121-3560",Oneonta,AL,http://www.limestonesprings.com,,,,,,,,,,
Platteville Golf & Country Club,"6729 North Water St, Platteville, WI 53818",Platteville,WI,http://www.plattevillegolf.com,,,,,,,,,,
Brookhill Golf Course,"North Maplewood Drive, 3150 County Road 1700 East, Rantoul, IL 61866",Rantoul,IL,http://www.golfbrookhillgc.com/,,,,,,,,,,
St. Croix National Golf Course,"1603 32nd St, Somerset, WI 54025-6933",Somerset,WI,http://www.stcroixnationalgolf.com,,,,,,,,,,
Wolf Hollow,"4504 Highway 100, Labadie, MO 63055-1052",Labadie,MO,http://www.wolfhollowgolf.com,,,,,,,,,,
Talega Golf Club,"990 Avenida Talega, San Clemente, CA 92673-6849",San Clemente,CA,http://www.talegagolfclub.com,,,,,,,,,,
Rio Bend RV and Golf Resort,"1589 Drew Rd, El Centro, CA",El Centro,CA,http://www.riobendrvgolfresort.com/,,,,,,,,,,
New Albany Links,"7100 New Albany Links Drive, New Albany, OH 43054",New Albany,OH,http://www.newalbanylinks.com,,,,,,,,,,
Belle Terre Country Club,"111 Fairway Dr., LaPlace, LA 70068",LaPlace,LA,http://www.belleterregolf.com,,,,,,,,,,
Woodland Hills Golf - North Course,"620 NE 66th Ave, Des Moines, IA 50313-1230",Des Moines,IA,http://www.golfwoodlandhills.com,,,,,,,,,,
Heritage Oaks Golf Club GA,"126 Clipper Bay, Brunswick, GA",Brunswick,GA,http://www.heritageoaksgolfclub.com/,,,,,,,,,,
Lake Hills Golf Course,"1930 Clubhouse Way, Billings, MT 59105",Billings,MT,http://www.lakehillsgolf.com,,,,,,,,,,
San Marcos Golf Resort,"One N. San Marcos Place, Chandler, AZ",Chandler,AZ,http://www.sanmarcosresort.com,,,,,,,,,,
Studebaker Golf Course,"718 E Calvert St, South Bend, IN 46613",South Bend,IN,http://www.sbpark.org,,,,,,,,,,
Delaware Springs Golf Course,"600 Delaware Springs Blvd, Burnet, TX 78611-3584",Burnet,TX,http://www.delawaresprings.com/,,,,,,,,,,
Sugar Creek Golf Course,"5224 Country Club Drive, High Ridge, MO 63049",High Ridge,MO,http://www.sugarcreekgolfcourse.com,,,,,,,,,,
Shoreline Golf Links,"2940 N Shoreline Blvd, Mountain View, CA 94043-1357",Mountain View,CA,http://www.shorelinelinks.com/,,,,,,,,,,
Turkey Creek Golf Course,"6400 Harrison St, Merrillville, IN 46410-3238",Merrillville,IN,http://www.turkeycreekgolf.com/index.html,,,,,,,,,,
Olde Dutch Mill Golf Course,"2745 Grandview Road, Lake Milton, OH 44429",Lake Milton,OH,http://www.oldedutchmill.com/,,,,,,,,,,
Mystic Oak Golf Club,"643 Ridge Road, Waterloo, IL 62298",Waterloo,IL,http://www.mysticoakgolf.com/,,,,,,,,,,
Terra Verde Golf Course,"11741 W Leonard St., Nunica, MI 49448-9434",Nunica,MI,http://www.terraverdegc.com,,,,,,,,,,
Lost Plantation Golf Club,"1 Clubhouse Dr., Rincon, GA 31326",Rincon,GA,http://lostplantationgolfclub.com/,,,,,,,,,,
Chalet Hills Golf Club,"943 Rawson Bridge Rd, Cary, IL 60013-1471",Cary,IL,http://www.chalethillsgolfclub.com/,,,,,,,,,,
Forest Creek Golf Club,"99 Twin Ridge Pkwy, Round Rock, TX 78664-9603",Round Rock,TX,http://www.forestcreek.com,,,,,,,,,,
Warrenton Golf Course,"Highway 47, Warrenton, MO 63383",Warrenton,MO,http://www.warrentongolfcourse.com,,,,,,,,,,
Grandover Resort - East Course,"1000 Club Rd, Greensboro, NC 27407-8286",Greensboro,NC,http://grandovergolf.com,,,,,,,,,,
Abington Country Club,"300 Meetinghouse Road, Jenkintown, PA 19046",Jenkintown,PA,http://www.abingtonclub.com,,,,,,,,,,
North Kent Golf Course,"11029 Stout Ave NE, Rockford, MI 49341",Rockford,MI,https://www.northkentgolf.com/,,,,,,,,,,
Manhattan Beach Marriott Golf Club,"1400 Parkview Ave., Manhattan Beach, CA",Manhattan Beach,CA,http://www.marriottgolf.com,,,,,,,,,,
Rolling Oaks Golf Course,"440 W Division Ave, Barron, WI 54812-1014",Barron,WI,http://www.rollingoaksgolf.net,,,,,,,,,,
Heather Downs Golf Club,"3910 Heatherdowns Boulevard, Toledo, OH 43614",Toledo,OH,http://www.heatherdowns.com,,,,,,,,,,
